[Message:   BepInEx] BepInEx 5.4.21.0 - EvolutionOfJiangHu (15/02/2023 00:02:54)
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{19}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{12}:Injury Increase{14}\n\t{13}:Injury Increase{15}\n\tCharacteristics：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{18}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{19}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{8}:+{10}\n\t特性：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{18}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{19}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{8}:+{10}\n\tCharacteristics：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{18}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{19}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{8}:+{10}\n\t{12}:增伤{14}\n\t特性：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{18}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{19}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{8}:+{10}\n\t{12}:Injury Increase{14}\n\tCharacteristics：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{18}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{19}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{8}:+{10}\n\t{12}:增伤{14}\n\t{13}:增伤{15}\n\t特性：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{18}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{19}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{8}:+{10}\n\t{12}:Injury Increase{14}\n\t{13}:Injury Increase{15}\n\tCharacteristics：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{18}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{19}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{8}:+{10}\n\t{9}:+{11}\n\t特性：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{18}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{19}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{8}:+{10}\n\t{9}:+{11}\n\tCharacteristics：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{18}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{19}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:增伤{14}\n\t特性：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{18}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{19}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:Injury Increase{14}\n\tCharacteristics：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{18}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{19}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:增伤{14}\n\t{13}:增伤{15}\n\t特性：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{18}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{19}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:Injury Increase{14}\n\t{13}:Injury Increase{15}\n\tCharacteristics：<color=#74FFC4>{17}</color>\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{18}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{12}:增伤{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{12}:Injury Increase{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{12}:增伤{14}\n\t{13}:增伤{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{12}:Injury Increase{14}\n\t{13}:Injury Increase{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{8}:+{10}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{8}:+{10}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{8}:+{10}\n\t{12}:增伤{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{8}:+{10}\n\t{12}:Injury Increase{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{8}:+{10}\n\t{12}:增伤{14}\n\t{13}:增伤{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{8}:+{10}\n\t{12}:Injury Increase{14}\n\t{13}:Injury Increase{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{8}:+{10}\n\t{9}:+{11}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{8}:+{10}\n\t{9}:+{11}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:增伤{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:Injury Increase{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:增伤{14}\n\t{13}:增伤{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{8}:+{10}\n\t{9}:+{11}\n\t{12}:Injury Increase{14}\n\t{13}:Injury Increase{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{12}:增伤{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{12}:Injury Increase{14}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{12}:增伤{14}\n\t{13}:增伤{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
[Info   :   Console] Found a match ! Type = WaiGong + Method = System.String WaiGong::GetToolTipText() + op.ToString() = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【Overview】</color>\n\tType:{1}\n\tGrade:{18}{2}</color>\n\tProgression:{3}\n <color=#C37AFF>【Attributes】</color>\n\t{4}Growth:+{6}\n\t{5}Growth:+{7}\n\t{12}:Injury Increase{14}\n\t{13}:Injury Increase{15}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\tPrice：{17}
[Info   :   Console] Op = </color>
[Info   :   Console] Op = f2
[Info   :   Console] Op = f2
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = f1
[Info   :   Console] Op = %
[Info   :   Console] Op = \t\t\t\t\t\t\t{0}\n\n <color=#C37AFF>【功法简介】</color>\n\t类型:{1}\n\t品级:{18}{2}</color>\n\t深度:{3}\n <color=#C37AFF>【功法属性】</color>\n\t{4}成长:+{6}\n\t{5}成长:+{7}\n\t{8}:+{10}\n\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t价：{17}
